epochs,MAE,MRSTFT
745,0.000700189,0.004433574
746,0.000933375,0.006405095
747,0.001930193,0.010266388
748,0.000493923,0.004136325
749,0.000705738,0.005201272
750,0.000686032,0.006117585
751,0.000400493,0.004512583
752,0.00066427,0.004641704
753,0.000294663,0.002850128
754,0.000656264,0.003844732
755,0.001411974,0.00793722
756,0.000493321,0.002237467
757,0.002276539,0.015693001
758,0.000805319,0.006026559
759,0.000846137,0.006757098
760,0.000683024,0.002805801
761,0.000737878,0.004612808
762,0.000361382,0.003510666
763,0.00026548,0.000978196
764,0.000334814,0.003481389
765,0.001391953,0.010086712
766,0.000276394,0.002338667
767,0.000531365,0.003972138
768,0.001060484,0.008347409
769,0.000981842,0.008830448
770,0.000616841,0.006857463
771,0.000330655,0.002588574
772,0.000601214,0.004193405
773,0.002068562,0.014826955
774,0.000416589,0.00348079
775,0.00341359,0.032438882
776,0.001115982,0.00494808
777,0.000564965,0.003273599
778,0.000827966,0.006110284
779,0.002920247,0.017817807
780,0.000745356,0.006749029
781,0.000398244,0.002937966
782,0.001190229,0.010324972
783,0.00033855,0.002418024
784,0.000363682,0.003747489
785,0.000372738,0.003735736
786,0.005296948,0.037551001
787,0.001892726,0.015641188
788,0.000914301,0.007363249
789,0.00106194,0.008303301
790,0.000549048,0.004491576
791,0.000465439,0.004107212
792,0.000322277,0.002670423
793,0.000598107,0.00578713
794,0.000369744,0.002324569
795,0.000453054,0.002465731
796,0.001161819,0.006615781
797,0.000361541,0.002325804
798,0.000862591,0.005677832
799,0.000345101,0.001863076
800,0.002245814,0.019435103
801,0.001026476,0.005476118
802,0.000635976,0.004374234
803,0.001071866,0.008293177
804,0.000730561,0.003702145
805,0.000805336,0.007319167
806,0.000722235,0.0053614
807,0.000357621,0.002038137
808,0.000672324,0.00353971
809,0.000900033,0.005433233
810,0.000482944,0.003943942
811,0.001142405,0.006330182
812,0.001223707,0.009479229
813,0.00038459,0.003257094
814,0.000353964,0.002916141
815,0.00146744,0.008027437
816,0.000577843,0.003546981
817,0.00014506,0.001872917
818,0.000513897,0.002275181
819,0.006517875,0.043330187
820,0.000664233,0.003374767
821,0.001302654,0.014345074
822,0.000608196,0.004501467
823,0.006562291,0.05704315
824,0.00053023,0.004095792
825,0.004766498,0.026080648
826,0.000509486,0.003449434
827,0.00107185,0.008880874
828,0.000292631,0.00284914
829,0.004348788,0.02208562
830,0.001060182,0.007239776
831,0.001037385,0.006332959
832,0.000856439,0.006699525
833,0.000306684,0.003014177
834,0.000413072,0.002180361
835,0.000973354,0.006285441
836,0.000878615,0.005999454
837,0.000618959,0.003537457
838,0.000622844,0.004255735
839,0.002053137,0.016222767
840,0.001078547,0.006371077
841,0.001023747,0.00791042
842,0.001746232,0.011480569
843,0.001500684,0.010363061
844,0.000979792,0.004601959
845,0.002694347,0.026794626
846,0.001705452,0.010261732
847,0.00178177,0.010922231
848,0.002744934,0.017030096
849,0.000792917,0.004673483
850,0.002301791,0.014032073
851,0.003370162,0.017177655
852,0.001173496,0.008336595
853,0.001075178,0.010186758
854,0.001276979,0.0106499
855,0.001793358,0.01344435
856,0.000901752,0.006812094
857,0.009484297,0.073990957
858,0.001017827,0.006008174
859,0.000925902,0.004817717
860,0.001114873,0.006960885
861,0.006970843,0.051930636
862,0.000632134,0.002934633
863,0.000968249,0.007634966
864,0.000689545,0.004668495
865,0.000510246,0.004114829
866,0.001305163,0.011272748
867,0.000942272,0.006250868
868,0.000632781,0.003441663
869,0.000491378,0.003343169
870,0.000716639,0.004230779
871,5.17E-05,0.00045875
872,0.000405328,0.00468873
873,0.000386737,0.00406435
874,0.00054455,0.005279085
875,0.003819824,0.031120481
876,0.000677072,0.006768745
877,0.000407735,0.004867349
878,0.004834638,0.034553547
879,0.001577872,0.010924527
880,0.001101045,0.009102475
881,0.000711571,0.007064234
882,0.000505571,0.005419857
883,0.000746607,0.008143548
884,0.000222318,0.002200701
885,0.00108793,0.007641914
886,0.000322251,0.002440654
887,0.000758257,0.003363969
888,0.000975579,0.00534934
889,0.001270969,0.009491209
890,0.001038129,0.008830764
891,0.000278037,0.002146129
892,0.001292531,0.007394149
893,0.001685948,0.009943007
894,0.001021432,0.005460192
895,0.002368304,0.013521718
896,0.003057732,0.021670235
897,0.001281339,0.006113869
898,0.000700595,0.006302396
899,0.001309688,0.006055473
900,0.001092221,0.004125604
901,0.000906201,0.007756582
902,0.000681377,0.001685761
903,0.000828198,0.004138021
904,0.001296637,0.009436172
905,0.001167796,0.007891658
906,0.000874836,0.00744486
907,0.000673222,0.004467224
908,0.000119322,0.000849728
909,0.001124102,0.010053471
910,0.001153703,0.005674507
911,0.001015108,0.005061737
912,0.000392001,0.001586833
913,0.001641912,0.008781568
914,0.001177596,0.006995239
915,0.000465459,0.004289851
916,0.000832103,0.003096742
917,0.000960049,0.005928444
918,0.000944086,0.007578346
919,0.000682505,0.002886752
920,0.000404651,0.002606796
921,0.000409501,0.00125997
922,0.000691113,0.002859501
923,0.000561997,0.003885583
924,0.001688125,0.016342155
925,0.000975823,0.004485585
926,0.00251017,0.013207382
927,0.000353401,0.002337714
928,0.000944644,0.004499109
929,0.001542321,0.007893283
930,0.000902703,0.005705956
931,0.001702003,0.014999521
932,0.001319765,0.008635621
933,0.000598774,0.004945895
934,0.00077322,0.006236027
935,0.000950977,0.003929149
936,0.000906922,0.006051614
937,0.000813465,0.006647752
938,0.000636482,0.004292656
939,0.000486813,0.003991435
940,0.000454759,0.001416781
941,0.000887382,0.00589206
942,0.000555194,0.004833546
943,0.001048874,0.006976418
944,0.000805326,0.002170602
945,0.003515984,0.030036563
946,9.43E-05,0.00067602
947,0.002105913,0.015018741
948,0.000156565,0.000954301
949,0.000895818,0.005018395
950,0.000321561,0.003390384
951,0.003138058,0.020607477
952,0.000917838,0.004879597
953,0.001258237,0.009049124
954,0.000613003,0.00288537
955,0.000767449,0.002285989
956,0.007319217,0.054902731
957,0.001249514,0.008120888
958,0.000576102,0.004961101
959,0.003915911,0.031961467
960,0.001457947,0.00579983
961,0.000807547,0.00316161
962,0.000165671,0.001065656
963,0.000741198,0.004179038
964,0.001230137,0.00952618
965,0.002763593,0.015434946
966,0.000916908,0.006480139
967,0.000824496,0.004455363
968,0.001251386,0.011837193
969,0.000476194,0.002644228
970,0.000502318,0.006443125
971,0.000401594,0.002936629
972,0.000451358,0.005129202
973,0.000494585,0.005205295
974,0.000374385,0.002971243
975,0.002405737,0.01708735
976,0.000866594,0.006827839
977,0.000411686,0.003138791
978,0.000899347,0.006381612
979,0.000544113,0.001278759
980,0.000244266,0.002720926
981,0.000327138,0.002898902
982,0.000232981,0.00182881
983,0.010203467,0.070653169
984,0.000673471,0.007340668
985,0.005329558,0.051459963
986,0.001274612,0.011153275
987,0.000960771,0.007018277
988,0.000907941,0.006129994
989,0.001261267,0.011330306
990,0.000442804,0.002650816
991,0.000475804,0.005047555
992,0.000852519,0.007165608
993,0.000208418,0.001419807
994,0.001378034,0.008187817
995,0.001011047,0.003909099
996,0.000847763,0.00455045
997,0.000631776,0.006062006
998,0.000466429,0.002782682
999,0.000509071,0.004442185
1000,0.000532019,0.00378738
1001,0.001073983,0.005934779
1002,0.000181428,0.001105708
1003,0.000435182,0.002832208
1004,9.24E-05,0.00061011
1005,0.001376864,0.011704222
1006,0.000933648,0.009122416
1007,0.003499011,0.022384054
1008,0.000691914,0.002626916
1009,0.000390477,0.00315186
1010,0.003609269,0.026018771
1011,0.002167149,0.012690595
1012,0.001282069,0.004346768
1013,0.001174864,0.00834837
1014,0.000676052,0.004750871
1015,0.001150654,0.005403365
1016,0.001181654,0.006082993
1017,0.000857442,0.00610553
1018,0.000848796,0.00509053
1019,0.000846176,0.004098751
1020,0.000648101,0.004430354
1021,0.000934514,0.006934797
1022,0.002391417,0.012097066
1023,0.000689232,0.005998668
1024,0.000945441,0.006701647
1025,0.000854005,0.005644529
1026,0.000496628,0.003637386
1027,0.000719691,0.002695772
1028,0.000380042,0.002302591
1029,0.000705226,0.004097465
1030,0.000755736,0.003715287
1031,0.005751553,0.041406768
1032,0.001761287,0.007283435
1033,0.000372018,0.002629864
1034,0.000598323,0.004656584
1035,0.000366176,0.003339641
1036,0.000724404,0.006626318
1037,0.00054679,0.002488151
1038,0.001222956,0.007611828
1039,0.010212482,0.079996633
1040,0.001236201,0.007190748
1041,0.00108837,0.006410278
1042,0.00097236,0.006672829
1043,0.001098386,0.006564942
1044,0.000691132,0.005765601
1045,0.000693862,0.003958524
1046,0.001167551,0.008139059
1047,0.000598111,0.006267465
1048,0.001112085,0.004726158
1049,0.000888124,0.004211721
1050,0.001021847,0.007613292
1051,0.001627273,0.01167658
1052,0.001196568,0.006272789
1053,0.000762964,0.002898364
1054,0.000284341,0.001433353
1055,0.000645002,0.003653466
1056,0.000535135,0.006425167
1057,0.000663712,0.005017049
1058,0.001487921,0.011380652
1059,0.000480488,0.002786642
1060,0.000445626,0.00269561
1061,0.000727458,0.007744047
1062,0.003357102,0.027038781
1063,0.004435073,0.040532184
1064,0.000274297,0.002295032
1065,0.000396872,0.003399362
1066,0.000366181,0.004293687
1067,0.000393153,0.002325492
1068,0.000236755,0.003780247
1069,0.000336824,0.002160196
1070,0.00036209,0.003752119
1071,0.000344168,0.00315202
1072,0.00045969,0.002959287
1073,0.000212359,0.002116175
1074,0.000692524,0.003878827
1075,0.000525735,0.00319291
1076,0.000927486,0.006102059
1077,0.000445138,0.003660869
1078,0.002072204,0.016097286
1079,0.000783992,0.003504952
1080,0.000561035,0.003187583
1081,0.000393947,0.002389187
1082,0.000384245,0.003814991
1083,0.001233659,0.011183927
1084,0.000689134,0.002187507
1085,0.001969021,0.014540851
1086,0.000498232,0.004083031
1087,0.000662216,0.003530516
1088,0.000198443,0.000998327
1089,0.000579202,0.00318704
1090,0.000875924,0.003828779
1091,0.00073947,0.007233273
1092,0.000692087,0.001917758
1093,0.000973224,0.003429714
1094,0.000130965,0.000873672
1095,0.000919855,0.00211765
1096,0.001355499,0.004315963
1097,0.000994021,0.003491034
1098,0.000427841,0.004167821
1099,0.000675973,0.00280715
1100,0.00103569,0.00570805
1101,0.00059305,0.005235425
1102,0.000801215,0.005268675
1103,0.001635825,0.012770399
1104,0.00057394,0.004956988
1105,0.000793289,0.006485552
1106,0.000597763,0.004163404
1107,0.000628441,0.006912385
1108,0.000701982,0.006755166
1109,0.000586633,0.004270959
1110,0.00041372,0.004104006
1111,0.000375992,0.001003057
1112,0.000212688,0.001077044
1113,0.000377878,0.00235353
1114,0.000582635,0.005713255
1115,0.000478956,0.002255593
1116,0.000291004,0.002882558
1117,0.000490927,0.002434019
1118,0.000209461,0.001695048
1119,0.000958477,0.004819206
1120,0.004091231,0.035803626
1121,0.00048184,0.003192337
1122,0.000304877,0.002300402
1123,0.000506639,0.003100369
1124,0.000183302,0.003002543
1125,0.000898828,0.00459588
1126,0.001148099,0.006787337
1127,0.002535096,0.01842227
1128,0.000668015,0.001080177
1129,0.001095807,0.008035
1130,0.001108437,0.006974366
1131,0.001328361,0.005966074
1132,0.003692758,0.033735311
1133,0.000368005,0.001026625
1134,0.000755321,0.002912502
1135,0.001663688,0.007579179
1136,0.000530204,0.003948993
1137,0.000585709,0.00164326
1138,0.002056116,0.01436931
1139,0.001198823,0.009009585
1140,0.000560773,0.006539324
1141,0.000764925,0.004043586
1142,0.000947494,0.004321999
1143,0.0006495,0.003618274
1144,0.000655056,0.003577907
1145,0.000634172,0.004052251
1146,0.000669425,0.005565778
1147,0.000496821,0.002356456
1148,0.00023871,0.002454341
1149,0.000608216,0.002614265
1150,0.000669797,0.00423931
1151,0.002255803,0.01493175
1152,0.001161818,0.007115055
1153,0.000509096,0.0024407
1154,0.00135026,0.009257613
1155,0.000732152,0.001862515
1156,0.000935439,0.006864135
1157,0.000429702,0.002548129
1158,0.000795091,0.004580906
1159,0.000199387,0.001095954
1160,0.003223185,0.022035891
1161,0.000181596,0.001304684
1162,0.000648477,0.005356667
1163,0.000489834,0.00370846
1164,0.000579042,0.006035353
1165,0.000324872,0.002178483
1166,0.004485048,0.036712812
1167,0.000533587,0.004613665
1168,0.000453256,0.004001855
1169,0.001388351,0.010208015
1170,0.000429616,0.004783517
1171,0.000253176,0.003093728
1172,0.000346612,0.003307688
1173,0.004211648,0.026302803
1174,0.000984901,0.00662517
1175,0.000239245,0.001887383
1176,0.000395603,0.003484905
1177,0.000439472,0.003002787
1178,0.000472813,0.003087254
1179,0.000429951,0.003185583
1180,0.000135127,0.000700914
1181,0.000918868,0.00533582
1182,0.000938882,0.006202725
1183,0.000194697,0.001028167
1184,0.001433913,0.008997688
1185,0.000436061,0.001343577
1186,0.000408526,0.003124421
1187,0.000527521,0.002217105
1188,0.003690083,0.02268935
1189,0.000795016,0.004634201
1190,0.000690418,0.004308299
1191,0.002307216,0.015817047
1192,0.000746845,0.005945343
1193,0.000860999,0.007202717
1194,0.006945653,0.046322827
1195,0.000784754,0.004409015
1196,0.001329481,0.010833282
1197,0.00114527,0.00868887
1198,0.000807989,0.005776597
1199,0.000454753,0.003694292
1200,0.001195943,0.009368742
1201,0.000719461,0.005354851
1202,0.00050956,0.003486063
1203,0.000588104,0.003348337
1204,0.002996526,0.020880053
1205,0.000807954,0.005399527
1206,0.000319846,0.00189736
1207,0.002009869,0.009444579
1208,0.000866803,0.005381918
1209,0.000748438,0.003944729
1210,0.001148577,0.00536458
1211,0.00073372,0.004033737
1212,0.000823187,0.007458492
1213,0.002888789,0.025299832
1214,0.000892609,0.006282614
1215,0.000976249,0.007414016
1216,0.000504566,0.002918409
1217,0.000651597,0.005372402
1218,0.000612029,0.005981001
1219,0.000504283,0.002431943
1220,0.000820911,0.00625371
1221,0.000603823,0.004488658
1222,0.00071947,0.004794963
1223,0.000495733,0.00170406
1224,0.000905459,0.005647482
1225,0.001948283,0.012844306
1226,0.000599483,0.003331019
1227,0.000549764,0.002830281
1228,0.000287973,0.004355129
1229,0.000603458,0.00350379
1230,0.000708234,0.005142428
1231,0.000423329,0.004096963
1232,0.000449576,0.004038492
1233,0.000245881,0.002112452
1234,0.00010853,0.001141936
1235,0.000488331,0.003734526
1236,0.000240491,0.00305378
1237,0.000472603,0.002302149
1238,0.000375644,0.003037322
1239,0.000595316,0.003827631
1240,0.000381341,0.002056628
1241,0.002224644,0.017937955
1242,0.001425179,0.003281505
1243,0.001155156,0.004248399
1244,0.000348354,0.003492184
1245,0.001370626,0.008383657
1246,0.00081074,0.002919999
1247,0.00045442,0.004344269
1248,0.000390585,0.001745505
1249,0.002038425,0.017330622
1250,0.001020288,0.008978009
1251,0.000574617,0.004283544
1252,0.000702789,0.005951453
1253,0.000434698,0.003242933
1254,0.000373287,0.003531611
1255,0.000295343,0.0021293
1256,0.001393391,0.01223645
1257,0.000398611,0.000977081
1258,0.000189561,0.00180801
1259,0.000289923,0.002213634
1260,0.000364994,0.003058544
1261,0.000292369,0.001999491
1262,0.000321065,0.003371081
1263,0.000215771,0.002122257
1264,0.000281494,0.001630567
1265,0.000456831,0.002839809
1266,0.000258651,0.001404636
1267,0.000297933,0.001218248
1268,0.000683599,0.005912033
1269,0.000985111,0.004930035
1270,0.000476833,0.00200304
1271,0.000814738,0.004412292
1272,0.000755683,0.003971597
1273,0.000475075,0.001851517
1274,0.000829245,0.00365363
1275,0.000862941,0.004845167
1276,0.001199774,0.002048168
1277,0.001337116,0.003383956
1278,0.000528635,0.003680065
1279,0.001013454,0.004195008
1280,0.00130918,0.004490302
1281,0.000668466,0.001835557
1282,0.000500663,0.004185857
1283,0.001647276,0.008634756
1284,0.001348039,0.008127669
1285,0.000734436,0.006215661
1286,0.000628002,0.003696098
1287,0.001143782,0.006013989
1288,0.003548796,0.02673908
1289,0.003597917,0.022294685
1290,0.000914719,0.003167116
1291,0.001025746,0.005435716
1292,0.000532485,0.005065746
1293,0.000722299,0.003230072
1294,0.00193696,0.01342825
1295,0.001271693,0.009017682
1296,0.000873247,0.007489905
1297,0.000769449,0.005457648
1298,0.002163694,0.016620042
1299,0.000425985,0.002495561
1300,0.000879331,0.005602757
1301,0.00043675,0.002690202
1302,0.00114118,0.008019132
1303,0.000390654,0.003099202
1304,0.0010996,0.010123601
1305,0.000528627,0.002241168
1306,0.000216031,0.000996672
1307,0.006649674,0.040373364
1308,0.001837457,0.009777353
1309,0.002651576,0.019179798
1310,0.001224594,0.00835203
1311,0.000746163,0.004884664
1312,0.002678319,0.016741873
1313,0.001849438,0.011513527
1314,0.001315646,0.009250927
1315,0.001076919,0.008059202
1316,0.001031519,0.00569043
1317,0.001044003,0.004685668
1318,0.000395797,0.003181936
1319,0.001089914,0.006784732
1320,0.000842711,0.003453838
1321,0.000900064,0.007730063
1322,0.000404602,0.001620621
1323,0.000416958,0.00281143
1324,0.000501751,0.004069708
1325,0.000735356,0.002410541
1326,0.000909488,0.004891462
1327,0.000494268,0.002097427
1328,0.000450828,0.003767603
1329,0.000611098,0.003568322
1330,0.000310824,0.002879013
1331,0.00044568,0.002749684
1332,0.004778977,0.043121629
1333,0.003180878,0.025850128
1334,0.00071968,0.00468534
1335,0.001089409,0.01148296
1336,0.001129354,0.008745278
1337,0.000734492,0.006098159
1338,0.000632883,0.006945732
1339,0.000970379,0.010067728
1340,0.00055136,0.003287949
1341,0.000747697,0.008128557
1342,0.001103313,0.009142135
1343,0.003674617,0.027513537
1344,0.002069841,0.014303805
1345,0.005027841,0.035810013
1346,0.000500217,0.004034448
1347,0.001000441,0.005283563
1348,0.001110908,0.005319615
1349,0.001499896,0.010320001
1350,0.002605551,0.021096806
1351,0.002133766,0.01050414
1352,0.001314364,0.009889756
1353,0.000841885,0.003799977
1354,0.000523838,0.001498806
1355,0.000879048,0.00637655
1356,0.002486645,0.019851616
1357,0.000631861,0.005674126
1358,0.000686935,0.002615781
1359,0.001712426,0.010007609
1360,0.001525393,0.009921879
1361,0.003813315,0.024003759
1362,0.001150406,0.006005407
1363,0.001353143,0.009248336
1364,0.000604378,0.004626505
1365,0.00068606,0.004079209
1366,0.000952578,0.006563875
1367,0.001226823,0.009557888
